timestamp,temperature,humidity,precipitation,pressure,wind_speed,wind_direction,cloud_cover,pm2_5,pm10,co,no2,so2,o3,dust,aod
2023-07-23T06:00,26.0,95,0.0,998.6,12.2,246,98,17.6,24.8,343.0,20.7,43.5,35.0,1.0,0.24
2023-07-23T07:00,27.5,89,0.0,999.0,11.6,248,98,18.6,26.2,374.0,22.3,52.2,36.0,1.0,0.27
2023-07-23T08:00,28.5,86,0.0,999.2,10.1,243,99,18.1,25.6,392.0,22.7,57.7,39.0,1.0,0.24
2023-07-23T09:00,29.5,80,0.2,999.5,12.5,231,96,17.8,25.3,385.0,20.8,57.2,47.0,1.0,0.23
2023-07-23T10:00,30.5,76,0.2,999.6,11.1,234,99,17.8,25.4,365.0,17.6,53.5,57.0,1.0,0.25
2023-07-23T11:00,31.0,73,0.2,998.9,10.5,221,100,18.4,26.4,342.0,14.8,48.9,67.0,1.0,0.27
2023-07-23T12:00,31.6,74,0.2,997.8,12.8,212,100,19.5,28.1,315.0,12.7,43.2,77.0,1.0,0.31
2023-07-23T13:00,29.8,78,7.0,997.3,16.4,209,78,18.6,26.9,285.0,11.0,36.6,88.0,1.0,0.33
2023-07-23T14:00,29.8,79,0.4,996.8,13.3,221,69,18.7,27.4,268.0,10.6,32.7,93.0,1.0,0.33
2023-07-23T15:00,30.5,78,0.1,996.0,11.4,235,32,17.8,26.3,274.0,12.2,33.9,91.0,1.0,0.3
2023-07-23T16:00,30.5,74,0.5,995.7,10.2,225,51,17.0,25.0,294.0,15.1,37.7,85.0,1.0,0.22
2023-07-23T17:00,29.1,78,0.6,996.6,8.4,220,61,23.7,34.9,298.0,17.1,34.6,79.0,2.0,0.41
2023-07-23T18:00,28.4,82,0.0,997.3,6.9,227,100,22.9,33.6,305.0,18.0,35.6,72.0,2.0,0.33
2023-07-23T19:00,27.9,86,0.0,997.6,9.9,226,100,21.8,31.8,315.0,19.2,36.8,62.0,2.0,0.32
2023-07-23T20:00,27.5,87,0.0,998.2,9.1,236,99,20.8,30.3,319.0,19.9,37.2,53.0,2.0,0.3
2023-07-23T21:00,27.1,89,0.0,998.7,6.8,245,98,19.3,27.9,310.0,19.5,35.8,47.0,2.0,0.28
2023-07-23T22:00,26.9,89,0.0,998.9,8.0,252,93,17.9,25.7,296.0,18.5,33.6,42.0,1.0,0.28
2023-07-23T23:00,26.6,90,0.0,998.3,8.8,261,98,17.0,24.3,289.0,17.9,32.0,37.0,1.0,0.28
2023-07-24T00:00,26.4,90,0.0,997.3,5.9,281,98,16.6,23.6,295.0,18.3,32.0,32.0,1.0,0.26
2023-07-24T01:00,26.2,90,0.0,996.6,6.0,287,100,16.4,23.2,310.0,19.1,32.7,28.0,0.0,0.26
2023-07-24T02:00,26.0,92,0.0,996.1,6.3,301,96,16.3,23.1,330.0,19.5,32.9,24.0,0.0,0.26
2023-07-24T03:00,25.6,94,0.1,996.0,3.8,319,100,17.2,24.4,347.0,18.4,28.0,20.0,0.0,0.27
2023-07-24T04:00,25.8,96,1.3,996.3,4.4,351,99,18.5,26.1,370.0,17.0,22.7,18.0,0.0,0.3
2023-07-24T05:00,26.2,90,0.5,996.3,9.0,268,100,11.9,16.9,269.0,17.9,34.6,28.0,0.0,0.21
2023-07-24T06:00,26.6,90,0.0,997.1,5.9,284,100,13.3,18.9,329.0,18.3,46.1,29.0,0.0,0.17
2023-07-24T07:00,27.1,88,0.1,997.9,13.8,264,100,15.8,22.5,410.0,18.8,61.7,31.0,0.0,0.2
2023-07-24T08:00,27.5,86,0.2,997.5,14.5,305,100,18.5,26.4,459.0,18.8,71.2,37.0,0.0,0.26
2023-07-24T09:00,29.1,80,0.1,997.7,10.2,321,94,20.4,29.2,445.0,18.1,68.7,49.0,0.0,0.39
2023-07-24T10:00,30.6,74,0.0,997.2,7.6,357,97,21.8,31.2,399.0,17.0,60.1,65.0,1.0,0.52
2023-07-24T11:00,31.8,71,0.3,996.7,4.6,72,99,18.5,26.5,361.0,15.8,52.8,79.0,1.0,0.52
2023-07-24T12:00,29.9,77,13.5,996.0,14.0,102,97,20.0,28.7,343.0,14.3,49.0,91.0,1.0,0.46
2023-07-24T13:00,27.5,92,12.0,995.8,10.9,98,97,19.4,28.1,332.0,12.7,46.4,101.0,1.0,0.48
2023-07-24T14:00,29.1,86,0.6,995.2,5.4,132,100,19.7,28.9,330.0,12.7,45.6,104.0,1.0,0.53
2023-07-24T15:00,28.9,86,1.9,994.5,9.4,148,100,20.7,30.5,335.0,15.2,47.5,96.0,1.0,0.58
2023-07-24T16:00,26.4,91,23.7,994.7,7.9,141,100,18.9,27.9,350.0,19.1,51.3,80.0,0.0,0.7
2023-07-24T17:00,26.6,90,3.0,995.3,5.4,233,99,22.2,32.6,385.0,23.3,54.0,75.0,1.0,0.53
2023-07-24T18:00,25.7,95,6.6,996.0,6.0,287,100,23.2,33.5,444.0,27.6,57.9,63.0,1.0,0.56
2023-07-24T19:00,25.3,95,0.1,996.2,10.2,10,100,26.4,38.0,528.0,33.6,63.2,45.0,1.0,0.42
2023-07-24T20:00,24.8,97,3.8,996.6,6.9,28,100,29.9,43.0,598.0,37.9,67.8,32.0,1.0,0.4
2023-07-24T21:00,25.0,97,1.7,997.1,2.7,337,100,32.7,47.0,641.0,38.9,70.3,27.0,1.0,0.43
2023-07-24T22:00,24.9,97,2.9,997.6,2.6,254,100,32.9,47.3,672.0,38.3,71.9,25.0,1.0,0.44
2023-07-24T23:00,25.0,98,0.4,996.7,8.2,337,86,32.0,45.9,697.0,38.0,74.1,24.0,1.0,0.43
2023-07-25T00:00,24.9,97,0.0,996.1,6.2,353,78,31.8,45.5,714.0,38.8,77.4,22.0,1.0,0.45
2023-07-25T01:00,24.9,97,0.0,995.6,3.4,328,89,32.8,47.0,725.0,39.9,81.1,21.0,0.0,0.44
2023-07-25T02:00,24.9,97,0.0,994.8,6.6,319,80,31.4,45.2,741.0,40.7,84.9,19.0,0.0,0.4
2023-07-25T03:00,24.8,96,0.0,994.5,8.1,302,94,31.7,45.4,772.0,41.2,87.4,16.0,0.0,0.32
2023-07-25T04:00,24.4,97,0.0,994.4,3.8,287,83,31.3,44.8,808.0,41.3,89.9,13.0,0.0,0.26
2023-07-25T05:00,25.9,98,0.0,994.5,2.5,360,87,25.1,35.7,653.0,20.9,56.9,16.0,0.0,0.37
2023-07-25T06:00,26.5,96,0.0,995.0,0.5,225,99,29.9,42.6,700.0,25.1,78.4,24.0,0.0,0.38
2023-07-25T07:00,27.0,92,0.1,995.6,10.1,235,96,33.8,48.3,760.0,30.8,107.4,36.0,0.0,0.37
2023-07-25T08:00,27.6,88,0.1,995.7,5.6,297,100,33.8,48.5,778.0,34.3,124.2,47.0,0.0,0.43
2023-07-25T09:00,29.5,81,0.1,996.1,3.3,283,99,33.4,48.0,714.0,33.9,117.7,54.0,0.0,0.52
2023-07-25T10:00,29.5,80,0.6,996.5,4.7,171,100,28.9,41.8,607.0,31.4,99.0,60.0,0.0,0.52
2023-07-25T11:00,26.6,91,26.1,996.4,8.9,117,100,23.8,34.6,515.0,28.1,82.4,66.0,0.0,0.51
2023-07-25T12:00,28.2,86,5.3,995.7,4.7,302,100,18.0,26.5,456.0,23.5,72.1,74.0,0.0,0.46
2023-07-25T13:00,29.5,82,0.4,994.8,5.1,231,100,16.8,24.7,413.0,18.1,63.7,82.0,0.0,0.34
2023-07-25T14:00,28.4,85,3.0,993.4,6.2,187,100,17.8,26.5,392.0,15.7,58.7,87.0,0.0,0.34
2023-07-25T15:00,28.6,85,0.1,992.8,7.5,197,100,17.9,26.9,397.0,18.4,58.5,86.0,0.0,0.45
2023-07-25T16:00,27.1,89,6.0,993.3,8.7,187,100,18.7,27.9,423.0,24.1,61.5,81.0,0.0,0.48
2023-07-25T17:00,26.4,91,13.8,994.2,8.9,201,100,29.3,45.1,428.0,25.9,55.6,75.0,1.0,0.7
2023-07-25T18:00,26.1,94,4.2,994.5,8.7,222,100,27.1,40.4,454.0,27.4,54.4,65.0,1.0,0.64
2023-07-25T19:00,25.9,96,3.0,994.5,6.4,227,100,26.3,38.3,492.0,29.4,52.8,51.0,0.0,0.54
2023-07-25T20:00,25.6,97,3.7,995.2,9.4,268,100,28.8,41.7,535.0,30.8,52.5,40.0,0.0,0.49
2023-07-25T21:00,25.4,99,2.8,995.0,11.6,248,100,30.6,44.2,587.0,31.1,54.8,33.0,0.0,0.44
2023-07-25T22:00,25.4,99,1.4,994.2,13.3,283,100,32.7,47.1,643.0,30.7,58.3,28.0,0.0,0.38
2023-07-25T23:00,25.6,95,0.4,992.9,11.9,268,100,34.0,48.7,687.0,29.6,60.3,25.0,0.0,0.32
2023-07-26T00:00,25.3,96,4.5,993.2,12.4,234,100,33.4,47.7,711.0,27.3,59.0,23.0,0.0,0.29
2023-07-26T01:00,25.4,96,1.3,992.9,12.2,272,100,32.7,46.8,722.0,24.3,56.3,23.0,0.0,0.28
2023-07-26T02:00,25.2,95,2.7,992.7,14.6,303,100,31.0,44.2,720.0,22.3,55.2,23.0,0.0,0.27
2023-07-26T03:00,25.3,94,1.8,992.6,12.3,277,100,27.9,39.8,696.0,22.2,56.3,23.0,0.0,0.28
2023-07-26T04:00,25.0,96,2.9,992.5,11.2,266,100,24.7,35.2,659.0,23.1,58.9,23.0,0.0,0.28
2023-07-26T05:00,25.1,94,1.1,993.3,12.2,214,100,15.9,22.7,485.0,23.5,52.4,27.0,0.0,0.15
2023-07-26T06:00,25.6,94,1.7,993.6,9.2,219,100,14.3,20.3,476.0,23.1,54.2,30.0,0.0,0.13
2023-07-26T07:00,26.0,96,0.5,994.5,4.7,238,100,13.3,18.9,463.0,22.5,56.8,34.0,0.0,0.13
2023-07-26T08:00,26.6,93,0.8,994.9,5.6,220,100,12.9,18.4,450.0,21.4,58.6,38.0,0.0,0.13
2023-07-26T09:00,28.3,87,0.1,994.7,7.3,259,91,11.7,16.9,440.0,19.6,59.9,42.0,0.0,0.13
2023-07-26T10:00,30.4,77,0.0,994.4,11.1,257,84,11.3,16.2,429.0,17.4,60.5,46.0,0.0,0.17
2023-07-26T11:00,31.5,73,0.1,993.7,10.4,256,92,11.9,17.1,410.0,15.4,58.6,51.0,0.0,0.15
2023-07-26T12:00,31.5,73,0.3,993.3,12.5,221,100,11.7,16.8,374.0,13.6,52.3,57.0,0.0,0.15
2023-07-26T13:00,30.2,77,1.2,993.1,11.8,258,100,10.8,15.4,329.0,11.9,43.6,63.0,0.0,0.15
2023-07-26T14:00,28.2,86,9.3,992.6,10.8,345,100,10.0,14.4,296.0,11.2,36.5,66.0,0.0,0.17
2023-07-26T15:00,27.0,93,19.0,992.9,8.4,340,100,10.2,14.6,283.0,12.0,32.7,63.0,0.0,0.17
2023-07-26T16:00,26.5,95,5.1,992.5,2.5,278,98,10.1,14.3,282.0,13.7,30.6,55.0,0.0,0.16
2023-07-26T17:00,27.6,89,0.3,993.2,16.7,237,98,10.3,15.0,270.0,13.5,28.3,49.0,1.0,0.23
2023-07-26T18:00,26.9,89,0.0,993.1,16.6,240,49,11.3,16.2,278.0,14.6,29.1,46.0,1.0,0.22
2023-07-26T19:00,26.2,90,0.0,993.9,16.9,236,46,11.6,16.6,288.0,16.1,30.0,43.0,0.0,0.22
2023-07-26T20:00,26.0,91,0.0,994.5,17.8,234,73,11.8,16.9,291.0,16.8,30.0,40.0,0.0,0.2
2023-07-26T21:00,25.8,92,0.0,995.1,19.7,232,46,12.0,17.2,278.0,16.1,27.9,39.0,0.0,0.19
2023-07-26T22:00,25.5,92,0.0,995.0,19.7,232,67,11.2,16.2,257.0,14.7,24.9,38.0,0.0,0.17
2023-07-26T23:00,25.4,92,0.0,994.8,18.9,230,57,9.9,14.3,242.0,13.6,22.7,37.0,0.0,0.16
2023-07-27T00:00,25.3,91,0.0,994.4,19.5,236,72,8.6,12.4,237.0,13.3,22.1,36.0,0.0,0.12
2023-07-27T01:00,25.2,91,0.0,993.9,17.1,235,17,7.9,11.6,238.0,13.4,22.4,36.0,0.0,0.1
2023-07-27T02:00,25.2,91,0.0,993.6,18.6,229,96,7.4,11.0,240.0,13.8,23.2,35.0,0.0,0.09
2023-07-27T03:00,25.2,91,0.0,993.7,18.5,233,94,7.0,10.5,245.0,14.9,24.9,34.0,0.0,0.08
2023-07-27T04:00,25.0,92,0.0,993.8,16.3,229,27,6.9,10.4,252.0,16.2,27.1,32.0,0.0,0.08
2023-07-27T05:00,25.7,89,0.0,995.0,21.9,228,51,6.5,9.9,209.0,12.8,20.7,31.0,0.0,0.1
2023-07-27T06:00,26.2,87,0.0,995.7,25.3,229,32,7.1,10.7,215.0,12.2,22.0,31.0,0.0,0.11
2023-07-27T07:00,27.1,84,0.0,996.3,25.4,232,39,7.2,11.0,223.0,11.2,23.6,31.0,0.0,0.12
2023-07-27T08:00,27.9,81,0.0,996.7,30.7,231,45,7.6,11.6,226.0,10.1,24.4,34.0,0.0,0.11
2023-07-27T09:00,28.9,77,0.0,996.8,32.8,231,65,9.0,13.5,219.0,8.6,23.5,43.0,0.0,0.11
2023-07-27T10:00,29.5,73,0.1,996.4,31.8,232,86,9.9,14.8,207.0,6.9,21.6,55.0,0.0,0.12
2023-07-27T11:00,30.0,72,0.0,995.8,30.6,228,100,11.0,16.1,196.0,5.6,19.9,65.0,0.0,0.14
2023-07-27T12:00,30.5,71,0.0,995.0,31.8,227,80,11.6,16.8,189.0,4.9,18.6,73.0,0.0,0.15
2023-07-27T13:00,30.1,73,0.1,994.4,32.9,223,20,12.7,18.2,184.0,4.6,17.4,79.0,0.0,0.16
2023-07-27T14:00,30.4,71,0.3,993.7,33.1,222,25,13.4,19.2,181.0,4.8,16.8,82.0,0.0,0.19
2023-07-27T15:00,30.8,70,0.1,993.1,30.6,222,34,13.2,19.1,183.0,5.6,17.0,82.0,0.0,0.19
2023-07-27T16:00,30.5,73,0.0,993.1,29.5,213,11,12.8,18.7,187.0,6.9,17.8,78.0,0.0,0.19
2023-07-27T17:00,28.5,76,0.0,994.7,28.8,217,22,17.9,25.3,204.0,8.7,20.0,75.0,0.0,0.28
2023-07-27T18:00,28.4,75,0.0,995.2,27.3,221,12,16.5,23.2,203.0,9.1,19.9,71.0,0.0,0.24
2023-07-27T19:00,28.3,75,0.0,996.0,28.3,227,6,15.1,21.3,202.0,9.7,19.8,65.0,0.0,0.23
2023-07-27T20:00,28.0,77,0.0,996.6,28.3,224,94,14.3,20.1,202.0,10.2,19.7,59.0,0.0,0.2
2023-07-27T21:00,28.0,76,0.0,997.2,26.4,232,91,13.5,19.0,202.0,10.5,19.4,54.0,0.0,0.2
2023-07-27T22:00,27.5,78,0.0,997.4,25.6,235,99,12.7,17.9,203.0,10.6,19.1,49.0,0.0,0.2
2023-07-27T23:00,27.2,79,0.0,997.1,24.9,236,75,11.4,16.2,204.0,10.8,18.9,45.0,0.0,0.19
2023-07-28T00:00,27.0,79,0.0,996.5,24.0,237,96,10.4,14.8,204.0,11.0,18.8,41.0,0.0,0.16
2023-07-28T01:00,26.9,79,0.0,995.8,23.0,238,93,9.3,13.3,204.0,11.3,18.9,36.0,0.0,0.15
2023-07-28T02:00,26.7,79,0.0,995.6,22.8,239,35,8.4,12.1,205.0,11.7,19.4,33.0,0.0,0.13
2023-07-28T03:00,26.5,79,0.0,995.1,21.5,239,37,7.6,11.0,209.0,12.6,20.6,30.0,0.0,0.12
2023-07-28T04:00,26.3,80,0.0,995.4,21.4,237,47,7.0,10.2,215.0,13.6,22.2,27.0,0.0,0.1
2023-07-28T05:00,26.0,83,0.0,996.8,20.1,237,94,8.2,11.9,225.0,14.2,24.0,26.0,0.0,0.12
2023-07-28T06:00,26.4,84,0.0,997.0,23.9,239,90,8.3,12.0,235.0,13.1,25.9,30.0,0.0,0.11
2023-07-28T07:00,27.8,79,0.0,997.4,23.5,241,95,8.8,12.7,249.0,11.4,28.3,35.0,0.0,0.11
2023-07-28T08:00,28.8,77,0.0,997.5,23.1,239,93,9.2,13.4,255.0,9.8,29.1,43.0,0.0,0.12
2023-07-28T09:00,29.8,75,0.0,997.0,24.2,237,89,10.0,14.5,245.0,8.2,26.8,55.0,0.0,0.13
2023-07-28T10:00,31.5,67,0.0,996.7,25.2,248,78,10.0,14.4,227.0,6.7,22.9,69.0,0.0,0.16
2023-07-28T11:00,33.1,60,0.0,995.8,27.9,264,55,8.9,12.9,212.0,5.6,19.8,79.0,0.0,0.16
2023-07-28T12:00,33.7,57,0.0,994.8,25.2,268,63,8.4,12.2,204.0,4.9,18.3,82.0,0.0,0.17
2023-07-28T13:00,34.1,56,0.0,993.9,24.5,270,89,7.7,11.1,200.0,4.7,17.7,82.0,0.0,0.15
2023-07-28T14:00,33.9,58,0.0,993.0,21.8,278,95,6.9,9.8,203.0,5.2,18.3,80.0,0.0,0.13
2023-07-28T15:00,33.7,59,0.0,992.5,22.0,280,88,6.7,9.5,218.0,7.1,20.6,77.0,0.0,0.12
2023-07-28T16:00,33.2,60,0.0,992.2,18.2,279,100,7.0,10.0,241.0,9.7,24.1,71.0,0.0,0.12
2023-07-28T17:00,31.7,65,0.0,993.6,15.9,267,92,12.7,18.5,272.0,14.1,28.5,60.0,2.0,0.22
2023-07-28T18:00,30.6,67,0.0,994.4,16.0,261,99,13.1,18.7,296.0,16.4,31.5,54.0,2.0,0.2
2023-07-28T19:00,30.0,69,0.0,995.4,14.5,251,93,13.2,18.8,329.0,19.4,35.6,46.0,1.0,0.19
2023-07-28T20:00,29.3,73,0.0,996.0,17.1,242,100,13.2,18.7,345.0,20.9,37.7,41.0,1.0,0.17
2023-07-28T21:00,28.5,76,0.0,996.8,17.2,244,99,12.7,18.2,328.0,19.4,35.8,41.0,1.0,0.17
2023-07-28T22:00,28.0,78,0.0,997.0,17.7,241,100,11.8,17.3,295.0,16.5,31.9,44.0,2.0,0.18
2023-07-28T23:00,27.9,79,0.2,996.5,18.9,239,100,11.2,16.5,268.0,14.2,29.0,46.0,2.0,0.2
2023-07-29T00:00,27.6,80,0.1,995.8,17.6,239,99,10.6,15.6,257.0,13.5,28.4,46.0,2.0,0.19
2023-07-29T01:00,27.5,80,0.1,995.0,17.1,235,99,9.6,14.0,253.0,13.5,28.7,44.0,1.0,0.19
2023-07-29T02:00,27.4,81,0.0,994.7,17.0,238,100,9.1,13.3,253.0,13.9,29.5,43.0,1.0,0.22
2023-07-29T03:00,27.4,80,0.0,994.6,16.8,242,99,8.6,12.6,256.0,14.8,30.4,41.0,1.0,0.24
2023-07-29T04:00,27.2,80,0.0,994.8,15.3,240,100,8.5,12.3,263.0,15.9,31.8,40.0,1.0,0.21
2023-07-29T05:00,27.4,80,0.0,995.4,14.2,249,100,12.5,18.3,289.0,17.5,35.4,34.0,2.0,0.25
2023-07-29T06:00,26.5,88,1.1,996.5,18.9,252,100,13.1,19.3,307.0,17.1,39.4,36.0,2.0,0.27
2023-07-29T07:00,26.6,93,0.8,997.0,13.3,237,100,13.7,20.3,331.0,16.5,44.7,40.0,2.0,0.26
2023-07-29T08:00,27.7,92,0.1,997.0,10.5,239,100,13.9,20.4,344.0,15.8,47.6,44.0,2.0,0.29
2023-07-29T09:00,30.3,79,0.0,997.0,13.1,233,100,13.8,20.3,334.0,14.8,45.9,50.0,2.0,0.34
2023-07-29T10:00,31.9,70,0.0,996.8,14.7,248,100,13.5,19.8,313.0,13.5,41.8,56.0,1.0,0.38
2023-07-29T11:00,33.3,64,0.0,996.2,14.5,263,100,12.5,18.0,295.0,12.6,38.1,62.0,1.0,0.4
2023-07-29T12:00,34.1,60,0.0,995.5,15.0,297,100,12.1,17.3,280.0,11.6,35.1,68.0,1.0,0.37
2023-07-29T13:00,33.8,61,0.4,994.6,12.8,280,100,12.2,17.5,268.0,10.9,32.5,73.0,0.0,0.32
2023-07-29T14:00,34.0,61,0.0,993.6,11.9,273,100,12.3,17.6,274.0,11.8,32.5,74.0,0.0,0.34
2023-07-29T15:00,33.7,62,0.1,993.3,13.1,278,100,14.1,20.1,313.0,15.9,37.6,67.0,0.0,0.33
2023-07-29T16:00,33.3,64,0.0,993.3,11.5,272,100,15.3,21.8,369.0,21.7,45.2,56.0,0.0,0.27
2023-07-29T17:00,31.9,68,0.0,994.7,14.8,269,100,18.7,27.6,326.0,18.6,35.5,57.0,3.0,0.34
2023-07-29T18:00,30.6,69,0.0,995.0,15.9,265,100,18.8,27.3,351.0,21.0,38.0,50.0,2.0,0.27
2023-07-29T19:00,30.1,69,0.0,996.2,15.9,265,100,18.7,27.0,385.0,24.3,41.4,41.0,2.0,0.25
2023-07-29T20:00,29.8,70,0.0,996.8,13.8,264,100,17.1,24.7,404.0,26.2,43.5,35.0,1.0,0.24
2023-07-29T21:00,29.1,72,0.0,997.4,14.0,258,100,15.9,22.9,395.0,25.4,42.9,34.0,1.0,0.24
2023-07-29T22:00,28.7,73,0.0,997.5,13.9,253,100,15.3,22.1,372.0,23.3,41.0,36.0,1.0,0.24
2023-07-29T23:00,28.4,74,0.0,996.7,12.6,250,100,15.0,21.7,354.0,21.6,39.5,37.0,1.0,0.23
2023-07-30T00:00,28.0,75,0.0,995.7,12.6,250,100,15.1,22.1,347.0,20.9,38.9,37.0,2.0,0.23
2023-07-30T01:00,28.0,75,0.0,995.5,11.9,256,100,15.4,22.9,344.0,20.7,38.9,36.0,2.0,0.24
2023-07-30T02:00,27.8,75,0.0,995.0,12.3,249,100,15.7,23.5,347.0,21.0,39.8,35.0,3.0,0.24
2023-07-30T03:00,27.6,75,0.0,995.0,13.0,251,100,16.4,24.6,357.0,22.5,42.0,33.0,3.0,0.25
2023-07-30T04:00,27.5,76,0.0,995.1,10.7,250,100,17.5,26.4,372.0,24.5,45.3,30.0,3.0,0.24
2023-07-30T05:00,26.5,87,0.0,996.3,7.8,292,100,14.0,20.8,325.0,19.6,35.7,32.0,2.0,0.21
2023-07-30T06:00,26.6,89,1.9,996.5,8.3,268,100,14.7,21.7,358.0,20.1,44.5,33.0,2.0,0.22
2023-07-30T07:00,27.5,90,1.1,996.8,8.0,252,100,14.6,21.5,401.0,20.8,56.3,35.0,2.0,0.23
2023-07-30T08:00,28.4,83,0.1,997.0,12.8,248,100,15.3,22.6,425.0,20.6,63.9,38.0,2.0,0.23
2023-07-30T09:00,30.9,73,0.0,997.2,12.6,243,100,16.1,24.0,410.0,18.8,63.0,43.0,2.0,0.25
2023-07-30T10:00,32.2,66,0.0,997.1,12.2,272,100,13.8,20.9,375.0,16.3,57.8,48.0,3.0,0.27
2023-07-30T11:00,33.0,63,0.0,996.6,10.2,280,100,14.8,22.4,346.0,14.5,53.1,53.0,3.0,0.27
2023-07-30T12:00,33.1,64,0.2,995.9,9.0,286,100,14.7,22.4,332.0,14.0,50.5,58.0,3.0,0.29
2023-07-30T13:00,33.1,64,0.1,995.0,9.2,281,100,14.1,21.7,324.0,14.4,48.5,62.0,4.0,0.31
2023-07-30T14:00,33.2,63,0.0,994.1,7.6,262,100,15.8,23.9,326.0,15.7,47.0,63.0,4.0,0.31
2023-07-30T15:00,32.8,64,0.0,993.7,11.4,259,100,16.3,24.7,343.0,18.7,46.2,57.0,3.0,0.31
2023-07-30T16:00,32.1,70,0.0,993.6,12.8,248,100,16.5,24.5,370.0,22.8,46.0,47.0,3.0,0.33
2023-07-30T17:00,30.6,78,0.0,994.5,12.2,236,100,17.9,26.4,405.0,26.8,52.9,37.0,3.0,0.25
2023-07-30T18:00,30.5,71,0.0,995.0,12.3,267,100,19.7,28.7,445.0,27.6,53.2,33.0,3.0,0.2
2023-07-30T19:00,30.1,68,0.0,996.0,13.8,263,100,20.8,30.3,498.0,28.6,53.4,28.0,2.0,0.2
2023-07-30T20:00,29.5,71,0.0,996.8,13.1,261,100,21.5,31.4,525.0,29.1,53.1,24.0,2.0,0.22
2023-07-30T21:00,29.2,70,0.0,997.6,14.0,271,100,21.0,30.9,506.0,29.0,52.1,23.0,3.0,0.24
2023-07-30T22:00,28.9,71,0.0,997.7,12.2,270,100,20.6,30.9,462.0,28.4,50.5,23.0,4.0,0.27
2023-07-30T23:00,28.4,74,0.1,997.2,11.6,265,100,20.8,32.5,415.0,27.0,47.9,25.0,6.0,0.28
2023-07-31T00:00,27.6,78,0.3,996.5,9.7,255,100,20.5,33.9,368.0,23.8,43.0,29.0,8.0,0.27
2023-07-31T01:00,27.4,80,0.1,996.2,6.5,236,100,20.5,33.9,319.0,19.8,37.1,34.0,9.0,0.26
2023-07-31T02:00,26.8,86,0.6,995.6,9.3,234,100,18.7,30.2,285.0,17.0,33.1,37.0,10.0,0.25
2023-07-31T03:00,26.4,88,0.7,995.3,10.7,237,100,18.2,28.5,275.0,16.7,32.4,37.0,9.0,0.25
2023-07-31T04:00,26.5,86,0.2,995.1,13.7,235,100,17.2,26.5,281.0,17.6,33.7,34.0,7.0,0.28
2023-07-31T05:00,26.5,91,0.0,995.8,8.7,275,100,19.2,30.2,357.0,19.9,37.0,21.0,7.0,0.31
2023-07-31T06:00,27.0,92,0.4,997.0,6.3,211,100,20.2,31.9,370.0,20.1,41.8,25.0,8.0,0.32
2023-07-31T07:00,26.8,92,0.8,997.2,15.5,226,100,19.9,32.2,388.0,20.4,48.3,29.0,9.0,0.32
2023-07-31T08:00,27.7,89,0.1,997.7,11.9,245,100,20.4,32.2,398.0,20.4,52.8,34.0,9.0,0.3
2023-07-31T09:00,28.3,89,0.0,998.5,11.2,222,100,18.7,29.0,392.0,19.8,53.4,37.0,7.0,0.29
2023-07-31T10:00,29.0,84,0.2,998.6,13.0,226,100,17.9,27.0,379.0,18.9,52.0,40.0,5.0,0.26
2023-07-31T11:00,29.0,87,0.3,998.0,16.2,217,100,16.9,25.1,369.0,18.3,50.6,43.0,3.0,0.23
2023-07-31T12:00,29.5,84,0.2,997.3,14.8,225,100,16.1,23.5,373.0,18.4,50.6,47.0,2.0,0.23
2023-07-31T13:00,30.0,80,0.0,996.3,16.0,224,100,16.6,24.3,381.0,18.8,50.7,50.0,2.0,0.22
2023-07-31T14:00,30.5,75,0.0,995.5,16.2,238,100,16.4,24.0,377.0,18.9,49.0,52.0,2.0,0.2
2023-07-31T15:00,31.5,71,0.0,994.6,16.0,247,100,14.4,22.0,348.0,18.2,43.5,52.0,3.0,0.15
2023-07-31T16:00,31.5,70,0.0,994.0,14.9,255,100,13.4,21.3,308.0,17.1,36.2,50.0,5.0,0.13
2023-07-31T17:00,30.0,75,0.0,994.8,13.4,243,100,18.3,28.6,396.0,23.2,47.7,43.0,7.0,0.2
2023-07-31T18:00,29.4,76,0.0,995.2,11.8,247,100,18.2,28.9,385.0,23.0,45.4,42.0,7.0,0.22
2023-07-31T19:00,29.1,76,0.0,995.9,12.2,251,100,18.9,29.9,368.0,22.5,42.2,40.0,8.0,0.26
2023-07-31T20:00,28.9,76,0.0,997.0,13.9,245,100,18.6,28.9,349.0,21.6,38.7,39.0,8.0,0.31
2023-07-31T21:00,28.4,78,0.4,997.6,12.7,245,100,17.9,27.9,327.0,19.7,35.0,40.0,8.0,0.33
2023-07-31T22:00,27.3,86,0.7,997.7,12.2,246,100,18.3,28.2,302.0,17.3,31.1,42.0,9.0,0.33
2023-07-31T23:00,26.8,89,1.0,997.1,12.7,245,100,18.2,28.5,281.0,15.3,28.1,43.0,9.0,0.32
2023-08-01T00:00,26.5,90,0.8,996.3,13.7,243,100,17.8,27.9,265.0,14.1,26.3,43.0,9.0,0.28
2023-08-01T01:00,26.2,89,0.3,995.5,13.8,242,100,17.0,26.4,252.0,13.3,25.4,42.0,8.0,0.23
2023-08-01T02:00,26.2,88,0.0,994.9,15.0,243,100,15.8,24.3,245.0,13.0,25.3,41.0,7.0,0.21
2023-08-01T03:00,26.3,88,0.0,994.8,15.5,239,100,14.0,22.1,243.0,13.5,26.2,39.0,6.0,0.2
